match_id,game_duration,queue_id,summoner_name,team_id,champion_name,kills,deaths,assists,gold_earned,total_damage_dealt,vision_score,total_minions_killed,damage_self_mitigated,time_ccing_others,largest_killing_spree,largest_multi_kill,win
3729099799,1810,420,Veyá,200,Zyra,0,8,10,7260,15765,36,39,6007,62,0,0,False
3729087335,1235,420,P3rez07,100,TahmKench,8,0,7,9006,17139,10,127,16025,36,8,2,True
3729087335,1235,420,MadziaGesler69,100,LeeSin,8,2,9,8125,15704,16,3,21030,13,6,1,True
3729087335,1235,420,ssij palke antek,100,Azir,7,0,6,11616,17886,20,184,6690,8,7,2,True
3729087335,1235,420,DeedofMaster,100,Caitlyn,5,5,9,8420,13943,4,126,4446,17,3,2,True
3729087335,1235,420,Barry allan,100,Nautilus,1,4,12,5947,6227,39,30,11708,50,0,1,True
3729087335,1235,420,epicgamer4lyfe25,200,Illaoi,0,5,0,5952,14037,10,123,10784,0,0,0,False
3729087335,1235,420,Akhn,200,Shyvana,1,10,3,6310,9070,16,3,16713,4,0,1,False
3729087335,1235,420,zarganitsaa,200,Ekko,2,7,0,6066,5243,3,92,9084,3,2,2,False
3729087335,1235,420,TheDrKlan,200,KogMaw,4,4,4,7096,13757,5,109,4045,12,3,1,False
3729087335,1235,420,Radagastt,200,Sejuani,4,3,5,6992,9450,39,54,11946,21,4,2,False
3728901220,2252,420,kill her instead,100,Garen,13,9,15,16575,40303,35,207,80338,60,4,2,True
3728901220,2252,420,serek zabujcaez,100,Nocturne,10,5,14,15646,22159,22,19,41687,191,3,2,True
3728901220,2252,420,Venex987,100,Veigar,11,9,16,16407,56012,12,230,30169,35,3,1,True
3728901220,2252,420,Shadowbitsch,100,MissFortune,12,8,12,18506,32199,41,228,14899,13,4,4,True
3728901220,2252,420,Barry allan,100,Lux,6,9,23,11673,21810,71,49,11767,63,3,2,True
3728901220,2252,420,Paw3LB,200,Aatrox,5,10,10,12071,24012,24,176,31187,22,0,1,False
3728901220,2252,420,2D Waifu,200,FiddleSticks,8,11,13,14783,41640,46,34,32588,59,2,2,False
3728901220,2252,420,Alekoser ,200,Yone,5,12,11,11605,31321,16,149,34524,26,2,1,False
3728901220,2252,420,TFA Båßåñ,200,Lucian,15,12,7,17260,35979,18,175,17766,0,4,2,False
3728901220,2252,420,scebulkq,200,Galio,7,7,17,13148,17620,47,98,63906,47,2,1,False
3728878021,1794,420,WydraBuszCrew,100,Heimerdinger,0,13,3,8342,23181,18,111,12879,31,0,0,False
3728878021,1794,420,Achilles201,100,Rengar,9,6,6,15864,22405,13,81,18611,9,5,1,False
3728878021,1794,420,lukabato,100,Irelia,6,11,2,10826,18814,9,172,22253,9,2,1,False
3728878021,1794,420,CRSS97,100,Jinx,6,4,5,11296,14535,17,184,7999,14,3,2,False
3728878021,1794,420,Barry allan,100,Blitzcrank,0,4,9,6969,6898,60,26,20319,36,0,0,False
3728878021,1794,420,Jezieralol,200,Malphite,8,3,8,11926,22156,26,194,41019,31,4,1,True
3728878021,1794,420,m0ntaq,200,Vi,10,3,9,12842,24042,31,37,36726,29,5,2,True
3728878021,1794,420,Gkakis,200,Malzahar,11,5,12,13261,29805,17,179,14367,67,7,2,True
3728878021,1794,420,Fullerpanda,200,Jhin,8,7,4,10378,17657,11,152,10854,20,4,1,True
3728878021,1794,420,His Femboy ÜwÜ,200,Yuumi,1,3,26,8308,6889,43,15,3245,19,0,1,True
3728814753,1496,420,Jankee,100,Jayce,3,8,4,8718,16499,10,150,14094,10,0,1,False
3728814753,1496,420,T1 Madara Uchiha,100,Viego,2,6,4,8530,7095,18,19,15355,11,2,1,False
3728814753,1496,420,xGiuri,100,TwistedFate,4,8,5,8610,10644,4,112,10189,32,2,1,False
3728814753,1496,420,Kiakos,100,Draven,4,6,3,11195,14248,7,180,7768,10,2,1,False
3728814753,1496,420,OETBKu1nHI,100,Thresh,3,5,6,6599,2706,27,18,15546,12,2,1,False
3728814753,1496,420,Call Me Enbeh,200,Aurora,7,5,8,10393,24277,7,134,7339,8,3,2,True
3728814753,1496,420,MightyMorphin,200,Warwick,5,5,12,9557,12510,16,11,20257,27,2,1,True
3728814753,1496,420,Macitq,200,Gnar,8,2,3,10325,14877,21,156,9448,19,5,2,True
3728814753,1496,420,Lagire,200,Jinx,10,4,7,11764,18101,13,148,6075,11,4,3,True
3728814753,1496,420,Barry allan,200,Xerath,3,0,16,8443,14974,54,37,3978,30,3,1,True
3728811866,2129,420,Jankee,100,Jayce,8,10,7,14483,35965,20,173,30960,25,3,1,True
3728811866,2129,420,VeljkoRistic123,100,Kayn,9,6,7,13973,24239,22,9,43545,20,5,2,True
3728811866,2129,420,G0 ROCCO ,100,Ekko,11,10,9,12885,31232,20,126,32622,32,3,1,True
3728811866,2129,420,Lagire,100,Jinx,18,10,14,19993,52059,15,227,20011,38,6,2,True
3728811866,2129,420,Namirkow,100,Xerath,5,14,18,12334,26279,51,93,10363,33,0,1,True
3728811866,2129,420,yewelostthis,200,TahmKench,13,9,8,14951,38313,9,189,87841,61,3,1,False
3728811866,2129,420,Nofear039,200,Rengar,21,9,7,16868,40685,25,52,24002,12,8,2,False
3728811866,2129,420,MecenasKaszewiak,200,Vex,4,8,11,11342,24116,18,188,18573,36,2,1,False
3728811866,2129,420,frankduck12,200,MissFortune,1,12,15,9727,11938,13,107,13003,8,0,1,False
3728811866,2129,420,Barry allan,200,Lux,11,13,14,12615,22987,73,87,14488,48,3,2,False
3728817165,1552,420,Hunter BoTa,100,Volibear,1,6,3,7958,10124,22,125,29601,16,0,1,False
3728817165,1552,420,nocny28,100,JarvanIV,6,10,6,9960,12286,11,36,28367,16,2,1,False
3728817165,1552,420,jakubing,100,Katarina,8,9,3,9938,21412,11,150,11560,0,5,2,False
3728817165,1552,420,ESM ALLFATHER,100,Kaisa,4,9,3,9099,9127,8,157,10750,2,0,1,False
3728817165,1552,420,Barry allan,100,Blitzcrank,3,8,12,7768,8935,57,24,26722,54,3,2,False
3728817165,1552,420,HeKoSenpai102,200,Gnar,2,2,10,10753,16661,14,175,14019,32,2,1,True
3728817165,1552,420,UnIucky Kacper,200,Warwick,19,8,11,14601,40396,10,32,44040,53,6,2,True
3728817165,1552,420,vvvvvPaulina,200,Veigar,5,5,8,10879,14748,16,169,7284,3,3,1,True
3728817165,1552,420,The Shellu,200,MissFortune,13,5,8,11882,21833,15,132,14897,6,6,2,True
3728817165,1552,420,GALACTUS4,200,Yuumi,3,2,25,8308,9057,38,19,2934,21,2,2,True
3729217620,1914,420,1eublondu2,100,Chogath,9,7,8,12409,27577,13,123,55554,83,4,2,True
3729217620,1914,420,KoKsU7672,100,MasterYi,14,9,15,15728,46241,27,25,35470,12,5,2,True
3729217620,1914,420,andrei7701,100,Katarina,13,12,9,14004,36621,19,139,22199,8,4,3,True
3729217620,1914,420,Fullerpanda,100,Jhin,6,8,9,10850,17691,15,155,15072,14,3,1,True
3729217620,1914,420,9darek,100,Lulu,0,4,32,8915,6325,58,14,7862,29,0,0,True
3729217620,1914,420,IxVaiLxU,200,Swain,9,6,10,11710,43293,17,163,46882,97,6,2,False
3729217620,1914,420,sifisgreekfreak,200,Jax,5,9,8,11743,13445,22,36,19029,15,2,2,False
3729217620,1914,420,Oskar200574,200,Zed,6,11,8,11418,32239,16,165,17042,9,2,1,False
3729217620,1914,420,MajestysDaddy,200,Vayne,13,7,8,14338,39320,6,181,13589,17,7,3,False
3729217620,1914,420,Addîcted to you,200,Lux,7,9,16,9995,24447,71,46,12654,46,4,1,False
3728960871,2435,420,H O L A C O,100,Garen,10,10,5,16238,35254,21,160,77759,46,4,2,False
3728960871,2435,420,Ferivs,100,MasterYi,11,11,8,17190,39481,29,28,49232,13,3,2,False
3728960871,2435,420,Grendaizer700,100,Zilean,3,5,16,12906,30167,22,213,31097,26,0,1,False
3728960871,2435,420,D4WIDusek,100,Caitlyn,10,6,11,17524,47480,28,257,20870,29,5,3,False
3728960871,2435,420,MihTheDunkGod,100,Zyra,6,8,14,12518,41246,54,82,11315,57,3,1,False
3728960871,2435,420,JohnyLA,200,Kayle,10,8,12,19328,51355,21,303,24369,14,3,2,True
3728960871,2435,420,FRIENDLY DRAVEN,200,XinZhao,10,9,17,16531,41727,36,21,70780,34,6,1,True
3728960871,2435,420,milënka,200,Vex,8,8,11,14738,30514,30,199,25061,42,3,2,True
3728960871,2435,420,Fullerpanda,200,Jhin,9,7,14,17350,34374,14,283,20490,36,3,2,True
3728960871,2435,420,Aneko Suu,200,Morgana,3,9,22,12712,29727,83,91,21621,58,0,1,True
3728905994,1875,420,SaltyOnetrick,100,Olaf,6,6,6,12590,23527,20,206,38407,17,5,2,False
3728905994,1875,420,pullme,100,Warwick,10,10,5,11700,24314,18,42,35540,33,4,2,False
3728905994,1875,420,Delta Optical,100,Fizz,7,10,7,10766,26214,14,136,14253,16,2,1,False
3728905994,1875,420,,100,Vayne,4,13,5,9286,18134,17,117,14817,12,2,2,False
3728905994,1875,420,LeTriixin,100,Leblanc,5,13,13,11115,24234,54,38,11481,19,2,1,False
3728905994,1875,420,CandyLovee,200,Caitlyn,14,3,0,18317,33936,17,293,10675,38,9,2,True
3728905994,1875,420,Ania2010,200,Briar,15,5,12,15541,40316,15,25,52598,51,8,3,True
3728905994,1875,420,italian chef,200,Vladimir,13,10,8,11837,47348,4,114,20422,7,3,2,True
3728905994,1875,420,Fullerpanda,200,Jhin,8,7,10,11736,19520,15,161,12946,18,5,1,True
3728905994,1875,420,Incurable,200,Sona,1,7,28,10284,12874,62,19,11634,17,0,1,True
3728407456,1402,420,,100,Renekton,4,10,3,9264,11381,11,151,19748,18,2,2,False
3728407456,1402,420,Chrupok,100,Nasus,7,8,3,9143,14026,10,26,25609,14,3,2,False
3728407456,1402,420,Sneglen Seba,100,Pantheon,3,7,3,6882,11108,11,82,12158,17,0,1,False
3728407456,1402,420,Steveoman,100,Draven,4,5,7,9117,14859,8,141,14053,17,2,1,False
3728407456,1402,420,ShadoWPA,100,Thresh,2,3,10,6636,11610,25,32,21383,44,2,1,False
3728407456,1402,420,IceInTheLight,200,Trundle,12,6,4,12908,28730,12,146,33346,26,3,2,True
3728407456,1402,420,NX1515,200,Warwick,10,4,5,11266,13046,11,22,23839,26,3,1,True
3728407456,1402,420,Razvicul,200,Yasuo,6,0,3,9850,13778,13,163,12682,22,6,2,True
3728407456,1402,420,Fullerpanda,200,Jhin,4,7,7,9181,10956,10,142,6315,15,2,1,True
3728407456,1402,420,KimixonYoung,200,Alistar,0,3,8,5941,5028,32,19,19347,44,0,0,True
3728245176,2079,420,Mandret,100,Chogath,8,2,15,15158,28934,20,235,84109,96,4,1,True
3728245176,2079,420,Kierz Bear Visit,100,Kayn,7,8,6,12854,21869,26,25,39419,28,4,2,True
3728245176,2079,420,Jodzaye,100,Karma,19,2,9,16170,52498,23,204,18035,36,11,1,True
3728245176,2079,420,Fullerpanda,100,Jhin,11,5,16,15002,35961,18,203,14873,49,6,2,True
3728245176,2079,420,,100,Neeko,7,5,10,11740,26489,72,53,13457,55,2,2,True
3728245176,2079,420,Viazome,200,Volibear,2,9,6,10372,24031,16,196,39778,28,0,1,False
3728245176,2079,420,Big Long ,200,Singed,10,9,10,14380,39260,27,61,67158,82,3,2,False
3728245176,2079,420,romuslaw8,200,TwistedFate,1,11,3,11865,21695,20,167,14157,50,0,1,False
3728245176,2079,420,Get Jinxed31,200,Caitlyn,7,12,2,12096,23867,19,166,11699,27,4,2,False
3728245176,2079,420,FoxLTD,200,Lux,2,11,11,9024,26796,46,61,14658,83,2,1,False
3728210265,2157,420,xmolidben,100,Kayle,2,7,7,11919,32067,16,196,13092,13,0,1,False
3728210265,2157,420,ABROSE3,100,Kayn,2,8,7,11183,15220,13,21,32988,14,0,1,False
3728210265,2157,420,fonias1777,100,Yasuo,2,13,5,10461,22668,16,159,30623,23,0,1,False
3728210265,2157,420,Tsipras GL,100,Caitlyn,17,13,5,16028,48770,5,165,11596,25,3,2,False
3728210265,2157,420,Pale Turquoise ,100,Pyke,8,12,13,13444,23237,89,66,23349,48,4,2,False
3728210265,2157,420,NIMX,200,Mordekaiser,6,6,10,13692,29985,15,186,55484,22,2,1,True
3728210265,2157,420,Lil Lizy,200,Shaco,15,5,17,14120,28257,22,20,17320,39,6,2,True
3728210265,2157,420,JurekPuØdny,200,Sylas,8,7,13,12455,29662,14,153,38838,21,3,1,True
3728210265,2157,420,Fullerpanda,200,Jhin,15,3,16,15642,41346,30,163,13120,30,10,2,True
3728210265,2157,420,onez1037,200,Velkoz,9,10,19,12502,28598,70,57,9760,34,2,1,True
3726757384,2372,420,,100,Maokai,11,3,29,17875,49160,19,220,91461,128,5,2,True
3726757384,2372,420,Thor707,100,Warwick,20,9,28,20056,45969,25,55,65905,55,8,2,True
3726757384,2372,420,Sadrkabzi,100,Katarina,16,13,18,14674,36948,20,122,23344,2,3,2,True
3726757384,2372,420,Fullerpanda,100,Jhin,14,9,23,16617,45239,21,150,20255,33,7,2,True
3726757384,2372,420,DraedMore,100,Swain,6,7,36,13184,50816,64,54,31538,85,4,2,True
3726757384,2372,420,ForrestBlunt4110,200,DrMundo,8,7,8,15049,46832,22,230,70049,28,4,2,False
3726757384,2372,420,AzÖreg,200,Kindred,10,20,8,15507,38750,29,36,30733,14,2,2,False
3726757384,2372,420,topbobekuwu,200,Akshan,14,13,11,16710,59748,25,193,40469,4,4,2,False
3726757384,2372,420,PELION,200,Kaisa,8,14,9,12757,27938,14,141,20971,0,2,1,False
3726757384,2372,420,Galexavena,200,Thresh,1,13,20,9766,16231,53,35,55715,51,0,1,False
3726724057,1982,420,Mvzyk,100,Garen,7,9,3,10760,19890,17,146,33331,50,3,1,False
3726724057,1982,420,KamieńZCzajnika,100,Warwick,8,10,11,12711,25209,16,13,30906,45,2,1,False
3726724057,1982,420,stacemobrt94,100,Annie,8,7,7,10932,23955,11,133,9867,22,3,1,False
3726724057,1982,420,Fullerpanda,100,Jhin,7,11,7,11676,19356,18,162,12239,36,6,1,False
3726724057,1982,420,zochasamocha,100,Neeko,6,8,13,10288,25500,53,71,9248,64,2,1,False
3726724057,1982,420,QurwyPisowskie,200,Malphite,8,6,13,11547,28581,18,112,51967,38,2,1,True
3726724057,1982,420,Ammarconi9,200,Graves,15,3,6,18627,31199,18,53,24124,29,6,3,True
3726724057,1982,420,paweug,200,Katarina,10,10,6,12664,30034,20,162,15939,0,2,2,True
3726724057,1982,420,eQΔSecret,200,KogMaw,11,9,8,12976,37995,18,149,15080,15,3,2,True
3726724057,1982,420,Mxgdx,200,Swain,1,8,6,7843,7883,55,40,8813,22,0,1,True
3726262373,2223,420,The Evil Smurfs,100,Maokai,4,3,11,13040,33471,22,223,113510,140,2,1,True
3726262373,2223,420,MasnyCiulll,100,Amumu,7,8,10,13991,21786,24,21,42712,47,2,1,True
3726262373,2223,420,djukalegenda,100,Fizz,10,10,6,14784,27088,16,196,21541,13,4,2,True
3726262373,2223,420,Fullerpanda,100,Jhin,11,5,10,16565,38493,19,248,13931,41,6,2,True
3726262373,2223,420,MORAŁ,100,Senna,1,7,13,10756,14366,44,57,11981,38,0,1,True
3726262373,2223,420,,200,KSante,4,7,2,10964,46008,18,192,102740,88,4,1,False
3726262373,2223,420,domzz109,200,Viego,6,7,5,13794,21146,18,20,43679,25,2,2,False
3726262373,2223,420,pandzigz,200,Viktor,15,6,9,16171,65138,21,187,23299,45,8,1,False
3726262373,2223,420,GENK Guertas,200,Vayne,4,8,8,11616,19864,16,159,15436,18,2,1,False
3726262373,2223,420,mzohy7jf,200,Malzahar,4,5,5,12465,28233,94,147,14178,70,2,1,False
3729619934,1741,480,,100,Gwen,3,10,3,16152,31132,2,124,36748,7,2,1,False
3729619934,1741,480,Neptykk4,100,Warwick,11,6,7,18272,27230,18,53,47106,30,4,2,False
3729619934,1741,480,Leyteris the guy,100,Fizz,10,3,6,17468,26270,10,107,14943,17,6,2,False
3729619934,1741,480,,100,Jinx,5,6,4,16563,19450,10,116,13810,17,3,1,False
3729619934,1741,480,FIFIx30,100,Teemo,4,8,6,17345,29100,14,50,15602,52,3,1,False
3729619934,1741,480,FairyOfAbsinthe,200,Shen,3,6,14,19890,21815,8,148,63615,26,2,1,True
3729619934,1741,480,Duchess of Light,200,Morgana,3,6,13,18508,21346,20,60,19564,47,2,1,True
3729619934,1741,480,lukasz173,200,AurelionSol,9,9,9,23349,34795,22,214,17561,23,5,1,True
3729619934,1741,480,,200,Jinx,14,8,9,22474,36275,8,191,17560,30,7,2,True
3729619934,1741,480,KARPOUZIMEKOKA,200,Veigar,4,4,10,18168,16368,10,61,10035,44,3,1,True
3729605476,1587,480,FairyOfAbsinthe,100,Shen,8,6,9,16075,25008,15,126,40159,40,2,1,True
3729605476,1587,480,Duchess of Light,100,Morgana,2,4,12,14939,15692,20,23,20404,37,0,1,True
3729605476,1587,480,lukasz173,100,AurelionSol,18,2,3,20588,38738,23,210,9971,22,14,3,True
3729605476,1587,480,mattyxo,100,Tristana,6,7,1,15623,17293,14,192,9794,8,5,2,True
3729605476,1587,480,MałyGn00jek,100,Seraphine,1,7,9,14131,13541,28,37,11942,24,0,1,True
3729605476,1587,480,,200,Nasus,5,7,1,15714,27733,16,217,24307,32,2,1,False
3729605476,1587,480,Secm4zec,200,Warwick,5,8,2,14119,12652,3,5,38027,24,2,1,False
3729605476,1587,480,Isopod,200,Lux,3,9,7,14493,16282,21,122,14429,45,2,1,False
3729605476,1587,480,,200,Ashe,5,6,9,15578,14114,16,170,8744,34,2,1,False
3729605476,1587,480,Wilddcard,200,MissFortune,8,6,7,16430,23416,54,73,11054,14,4,2,False
3729487722,990,480,arthus164,100,Zyra,0,2,0,5943,13635,4,95,3120,38,0,0,False
3729487722,990,480,05storm26,100,Vi,1,2,2,5641,2954,18,7,8398,6,0,1,False
3729487722,990,480,,100,Yone,1,3,2,5831,4401,11,99,6786,7,0,1,False
3729487722,990,480,21 knife talk,100,Jhin,3,4,0,6148,13657,6,83,4589,12,0,1,False
3729487722,990,480,,100,Taric,1,3,2,5673,2095,12,24,10809,12,0,1,False
3729487722,990,480,,200,Nasus,1,0,0,6926,2309,5,121,8793,5,0,1,True
3729487722,990,480,Duchess of Light,200,Morgana,3,1,3,7883,5377,13,22,6915,24,3,1,True
3729487722,990,480,lukasz173,200,AurelionSol,4,2,3,7893,8506,10,102,3258,13,2,2,True
3729487722,990,480,,200,Kaisa,4,3,4,7184,10990,10,85,4594,0,2,1,True
3729487722,990,480,HotTteokbokki,200,Nami,2,0,9,7254,8586,27,27,4046,37,2,1,True
3729476406,1429,480,kuzo17,100,Trundle,8,4,3,14493,16079,14,141,19501,14,3,2,True
3729476406,1429,480,michalwpr,100,MasterYi,7,4,7,13450,19712,11,44,23435,5,3,1,True
3729476406,1429,480,,100,Naafiri,9,4,5,12426,24437,9,131,16116,1,5,2,True
3729476406,1429,480,Rendolfek,100,Jinx,11,2,14,12602,18312,9,99,9306,29,7,2,True
3729476406,1429,480,FattyCapybara,100,Lux,5,2,13,11396,17754,43,72,6094,52,4,1,True
3729476406,1429,480,,200,Riven,4,8,4,12240,18417,13,126,27589,28,0,1,False
3729476406,1429,480,Duchess of Light,200,Morgana,1,7,6,11613,14175,14,42,19715,45,0,1,False
3729476406,1429,480,lukasz173,200,AurelionSol,9,5,2,16219,22221,9,169,9741,19,3,2,False
3729476406,1429,480,,200,Ezreal,0,11,2,11289,5230,4,56,10090,0,0,0,False
3729476406,1429,480,HugoDeBoss,200,Lux,2,9,8,11980,16803,30,75,11939,50,2,2,False
3729402361,1730,480,El JoKeR 69,100,Neeko,2,4,3,15311,17070,17,144,9621,45,0,1,False
3729402361,1730,480,Duchess of Light,100,Morgana,1,5,4,13232,13784,19,42,29009,37,0,1,False
3729402361,1730,480,lukasz173,100,AurelionSol,5,2,2,15857,26987,13,192,9652,32,3,1,False
3729402361,1730,480,,100,Caitlyn,1,7,4,13909,9408,15,149,9432,10,0,1,False
3729402361,1730,480,Danis674,100,Lux,1,8,4,13280,12926,52,106,14786,49,0,1,False
3729402361,1730,480,szczypek01 ,200,Renekton,3,4,2,13745,12739,19,165,24768,16,2,1,True
3729402361,1730,480,kajjjjjjtyslaw,200,Gwen,8,2,3,14574,10892,17,30,17643,8,5,3,True
3729402361,1730,480,OdDziśRobieSiano,200,Yasuo,3,1,6,17622,27144,17,231,23229,19,3,2,True
3729402361,1730,480,dqn1el,200,Kaisa,11,2,5,15819,23604,20,186,14933,5,10,2,True
3729402361,1730,480,Cz3kolaD,200,Yuumi,1,1,16,13011,10304,49,17,2718,20,0,1,True
3729403173,107,480,bl4cks,100,Cassiopeia,0,0,0,516,0,0,0,0,0,0,0,True
3729403173,107,480,Duchess of Light,100,Morgana,0,0,0,516,0,0,0,128,0,0,0,True
3729403173,107,480,lukasz173,100,AurelionSol,0,0,0,593,51,0,4,42,0,0,0,True
3729403173,107,480,,100,Mordekaiser,0,0,0,516,0,0,0,0,0,0,0,True
3729403173,107,480,El JoKeR 69,100,Elise,0,0,0,518,0,0,0,0,0,0,0,True
3729403173,107,480,UchihaPatrik1012,200,Aatrox,0,0,0,516,0,0,0,0,0,0,0,False
3729403173,107,480,XPlayerLoL,200,Poppy,0,0,0,606,0,0,0,227,0,0,0,False
3729403173,107,480,OwKylie6,200,Ahri,0,0,0,542,64,0,1,16,0,0,0,False
3729403173,107,480,dqn1el,200,Kaisa,0,0,0,516,0,0,0,0,0,0,0,False
3729403173,107,480,SweetDolly99,200,MissFortune,0,0,0,518,0,0,0,0,0,0,0,False
3729107622,1882,480,WiktreX19,100,Nasus,3,6,5,17955,18486,12,173,86679,25,2,1,False
3729107622,1882,480,wGERGOw,100,MasterYi,14,11,6,19546,34664,14,36,34640,11,3,1,False
3729107622,1882,480,Ultrastormyy,100,Lux,8,11,10,18114,28614,10,141,13044,51,3,2,False
3729107622,1882,480,GaryZenin,100,Ezreal,5,7,9,17527,18612,10,152,19697,1,3,1,False
3729107622,1882,480,umber fel under,100,Pyke,6,8,8,17770,12895,33,21,14667,21,3,1,False
3729107622,1882,480,Tipokak,200,Aatrox,6,7,5,20073,34392,9,171,37789,31,2,1,True
3729107622,1882,480,Duchess of Light,200,Morgana,5,8,10,18558,18919,27,18,32627,43,2,1,True
3729107622,1882,480,EnjoyYourCoffee,200,Lux,13,7,10,19887,45525,9,170,16524,71,4,1,True
3729107622,1882,480,lukasz173,200,Ashe,14,7,5,22488,38126,24,205,16737,46,5,2,True
3729107622,1882,480,bdomca,200,Brand,5,7,8,18247,24458,43,27,12657,17,2,1,True
3729084827,1853,480,Spiraze,100,Viktor,3,9,2,20184,21662,3,208,17096,22,2,1,False
3729084827,1853,480,Duchess of Light,100,Morgana,3,7,13,19973,38313,20,66,24133,87,0,1,False
3729084827,1853,480,lukasz173,100,Kayle,11,6,12,26297,85045,24,322,17882,41,5,2,False
3729084827,1853,480,alexanderr20,100,Tristana,15,9,9,21991,67769,17,141,20964,9,5,2,False
3729084827,1853,480,Zea768bruh,100,Pyke,6,11,10,19883,27065,68,23,25728,52,2,1,False
3729084827,1853,480,nnandi27,200,Sion,5,9,6,19979,21525,7,124,91920,33,2,1,True
3729084827,1853,480,,200,Diana,8,5,5,20714,27176,23,66,36290,7,5,1,True
3729084827,1853,480,how to disappear,200,Katarina,17,6,4,24265,44083,16,175,17548,4,7,3,True
3729084827,1853,480,Ficojoco5,200,Vladimir,4,9,8,19301,31768,9,160,59810,8,2,1,True
3729084827,1853,480,TheFakeKillerGG,200,Zac,7,9,12,18831,30071,3,54,92034,57,3,1,True
3729068369,1860,480,,100,Darius,6,6,5,20727,13547,14,192,43395,18,2,1,False
3729068369,1860,480,Duchess of Light,100,Morgana,7,8,8,19078,26997,19,51,27618,48,3,1,False
3729068369,1860,480,lukasz173,100,Ashe,8,4,9,21317,24599,19,210,13253,44,6,2,False
3729068369,1860,480,koutsdonot,100,Tristana,17,7,9,23970,30562,8,161,16056,12,5,2,False
3729068369,1860,480,Leonin,100,Leona,1,5,22,19643,14974,29,40,63686,60,0,1,False
3729068369,1860,480,Spiridon,200,Kayle,9,9,2,23667,46162,10,225,13883,12,2,1,True
3729068369,1860,480,,200,Teemo,3,7,10,21091,30253,18,28,14830,41,2,1,True
3729068369,1860,480,BountyKiIIer,200,Yasuo,5,7,5,19980,27232,17,196,32367,30,3,2,True
3729068369,1860,480,XerathToMeatYou,200,Caitlyn,9,8,8,22962,43704,21,205,17910,34,5,2,True
3729068369,1860,480,NekoJulia,200,Pantheon,3,8,7,19407,18136,51,59,19151,20,2,2,True
3728870163,1002,480,,100,Sion,7,3,5,8159,12371,6,79,16515,41,3,1,True
3728870163,1002,480,jvcmtj,100,Diana,4,2,2,8093,7967,8,3,12400,4,3,1,True
3728870163,1002,480,PrioNoKorrdela,100,Lux,5,1,2,9163,7652,13,113,4139,23,3,1,True
3728870163,1002,480,Steel Feet,100,Varus,5,1,7,9322,15983,3,114,5084,13,4,1,True
3728870163,1002,480,JollynDollyn,100,Nami,5,0,9,8535,8241,25,15,3408,22,5,2,True
3728870163,1002,480,Lilachty641,200,Mordekaiser,4,3,1,7033,16891,7,60,14991,18,0,1,False
3728870163,1002,480,Duchess of Light,200,Morgana,1,4,2,7010,5879,4,23,9261,21,0,1,False
3728870163,1002,480,lukasz173,200,Ashe,0,4,1,7100,10426,5,109,3984,30,0,0,False
3728870163,1002,480,,200,Neeko,0,14,2,6309,2143,7,4,5322,9,0,0,False
3728870163,1002,480,Sss5,200,Lux,2,3,2,6950,5952,12,47,4014,23,2,1,False
3729247792,2092,400,HornyOrnny,100,Chogath,7,5,6,14100,39813,27,218,80073,113,3,1,True
3729247792,2092,400,,100,JarvanIV,7,2,18,15425,25405,33,18,68735,35,5,1,True
3729247792,2092,400,L9 Emisiowa20,100,Katarina,10,5,5,12785,23434,25,168,19899,1,8,1,True
3729247792,2092,400,MasterCoookie,100,Varus,6,3,11,13536,31228,18,233,11964,31,4,1,True
3729247792,2092,400,TamtusO,100,Bard,1,0,22,10252,20719,58,40,19385,55,0,1,True
3729247792,2092,400,azarias9,200,Malphite,2,5,5,11833,17754,11,244,71645,32,0,1,False
3729247792,2092,400,Whytea,200,LeeSin,2,9,7,11574,15113,17,24,40288,19,0,1,False
3729247792,2092,400,lefto,200,Hwei,6,5,3,12541,35335,21,217,12840,40,2,1,False
3729247792,2092,400,giannhschiftis,200,Ezreal,0,5,4,9832,21710,15,211,9848,0,0,0,False
3729247792,2092,400, Judy Álvarez,200,Swain,5,7,3,8815,22349,67,30,23835,68,3,2,False
3729231872,953,400,D1maMesterul,100,Darius,0,4,0,4196,6426,6,94,8761,16,0,0,False
3729231872,953,400,Hylio,100,Trundle,0,5,1,4081,3851,10,5,7324,8,0,0,False
3729231872,953,400,xSabway,100,Xerath,2,0,0,6214,6629,7,129,1307,8,2,1,False
3729231872,953,400,Snip Snip Šuu,100,Viktor,0,4,2,4900,10268,8,112,4484,11,0,0,False
3729231872,953,400,Riverdail,100,Seraphine,1,4,0,3740,4097,20,19,2642,9,0,1,False
3729231872,953,400,Nkuddy,200,Jax,4,1,0,6048,11823,3,105,6259,7,4,1,True
3729231872,953,400,,200,Amumu,3,0,0,6307,4369,12,1,9759,11,3,1,True
3729231872,953,400,TamtusO,200,Lux,0,0,2,4522,3290,9,94,3142,12,0,0,True
3729231872,953,400,MasterCoookie,200,Nilah,10,0,0,8459,10767,0,145,6066,3,10,3,True
3729231872,953,400,YandereBottom,200,Soraka,0,2,11,5157,2541,19,25,2774,20,0,0,True
3729162367,2271,420,LaScaraLaPenny17,100,Nasus,8,9,4,13403,34625,16,195,72497,23,3,1,False
3729162367,2271,420,arga älgar,100,Graves,5,6,8,13842,21886,12,105,22508,24,2,1,False
